0,1,2,3
8707,4653,4,5
8707,8541,3,5
8710,5980,4,3
8710,9101,4,3
8713,8748,4,8
8715,6156,4,7
8715,3742,4,7
8715,2255,0,8
8716,7601,0,5
8716,7525,3,5
8716,9101,4,5
8716,4653,4,5
8716,2969,3,5
8716,2895,4,5
8716,7863,0,5
8717,2674,3,4
8717,7945,3,5
8717,916,3,5
8718,1596,2,6
8718,2495,0,6
8718,2502,0,6
8718,4424,4,6
8718,1470,4,6
8718,3264,4,6
8718,1716,4,6
8718,6984,4,6
8718,6539,4,6
8718,4643,4,7
8718,8420,4,7
8718,9686,2,7
8718,2051,1,7
8718,4653,2,7
8718,2221,4,7
8718,5411,4,7
8718,5961,4,7
8718,4266,2,7
8718,1178,1,7
8718,78,1,7
8718,3527,4,7
8718,5154,3,7
8718,1315,1,7
8718,845,1,7
8718,8857,2,7
8718,1580,1,7
8718,6549,4,7
8718,5702,4,7
8718,8606,2,7
8718,6275,4,7
8718,9437,4,7
8718,400,1,7
8718,9291,1,7
8718,5202,4,7
8718,2582,4,7
8718,5336,4,7
8718,5746,4,7
8718,3731,4,7
8718,8217,4,7
8718,5334,4,7
8718,1294,4,7
8718,551,4,8
8718,8485,4,8
8718,290,2,8
8718,9583,4,8
8718,3578,4,8
8721,5980,4,3
8721,9101,4,3
8722,5980,4,2
8726,4653,4,5
8728,9459,0,2
8728,6190,0,2
8728,4283,3,2
8728,4071,0,2
8728,735,0,2
8728,1483,0,2
8728,5857,0,2
8728,9394,0,2
8728,7764,0,2
8732,4643,0,5
8734,4283,0,4
8734,4653,2,4
8734,4643,2,5
8734,2273,2,5
8734,1539,1,6
8735,160,3,6
8735,347,1,6
8735,4725,2,6
8735,3120,4,6
8735,7214,2,6
8735,618,1,6
8735,6286,0,6
8735,3082,3,6
8735,5987,2,6
8735,4577,0,6
8735,2185,4,6
8735,5402,4,7
8737,2273,2,5
8737,9101,3,5
8737,6264,3,5
8738,1315,1,4
8738,9101,0,4
8739,9101,4,5
8740,4533,1,6
8742,1080,5,2
8742,9128,5,2
8742,936,5,2
8742,5441,5,2
8742,6353,5,2
8742,6995,5,2
8742,9518,5,2
8742,5857,0,2
8742,3669,5,2
8742,4603,5,2
8742,1457,5,2
8742,497,5,2
8742,6105,5,2
8742,4557,5,2
8742,3527,0,2
8742,2883,5,2
8742,2406,0,2
8743,5575,0,5
8743,9643,4,5
8743,9409,3,5
8746,3255,3,5
8749,6381,3,4
8749,2012,4,4
8749,9101,4,6
8750,8541,3,5
8750,4653,4,5
8750,4643,2,5
8750,8565,3,5
8750,347,0,5
8750,2895,0,5
8750,4917,2,5
8750,9409,2,5
8750,853,2,5
8754,6040,2,7
8754,1598,4,7
8754,1383,2,7
8754,9643,2,7
8754,9164,0,7
8754,3669,4,7
8754,9018,1,7
8754,1457,2,7
8754,4189,0,7
8754,8677,2,7
8754,3216,2,7
8754,7348,0,7
8754,9067,0,7
8754,3433,3,7
8754,482,3,7
8755,9101,5,4
8756,9686,2,5
8756,5548,3,5
8756,6984,1,6
8756,7940,2,6
8756,4780,1,6
8756,5024,1,6
8756,4643,4,7
8756,4653,1,7
8757,1904,0,8
8757,7197,4,8
8758,7945,1,1
8762,5980,4,2
8762,9101,4,2
8763,383,3,8
8763,2539,0,8
8766,6370,3,4
8766,7059,0,4
8766,936,2,4
8766,8479,3,4
8767,4283,0,4
8767,6711,4,5
8767,7046,4,5
8767,2397,4,6
8767,4696,4,6
8768,9190,1,6
8768,2685,0,6
8768,5980,2,6
8768,3036,1,6
8768,4643,0,7
8768,1996,2,7
8768,6656,0,7
8768,4793,4,7
8768,5024,4,7
8770,3572,3,1
8770,9487,2,1
8770,1483,1,1
8770,2086,0,1
8770,5857,0,1
8770,7945,3,1
8770,4283,1,1
8770,5441,2,1
8770,6899,0,2
8770,3351,1,2
8770,8055,0,2
8770,7059,1,2
8770,659,0,2
8770,1118,0,2
8770,6502,0,2
8771,684,1,7
8772,2674,0,3
8773,2732,3,6
8775,4283,0,4
8775,9101,4,4
8775,1512,0,4
8775,1823,0,4
8775,6264,1,5
8775,4114,4,6
8775,9339,0,6
8775,6539,2,7
8776,2255,4,5
8777,323,3,2
8777,5408,5,2
8778,5980,4,4
8778,9101,4,4
8780,2040,0,5
8780,4329,0,6
8780,9649,0,6
8780,4643,0,6
8780,4283,0,6
8781,5575,0,5
8781,4169,1,5
8781,4725,0,5
8781,9295,0,5
8781,5608,1,5
8781,5350,2,5
8781,8326,4,5
8781,5857,2,5
8781,9643,1,5
8781,7170,0,5
8781,7876,1,5
8781,2384,3,5
8781,7764,1,5
8781,5134,2,5
8781,1228,2,6
8781,9982,0,6
8781,2397,0,6
8781,8386,1,6
8781,9237,2,6
8781,6539,0,6
8781,7023,0,6
8781,2719,1,6
8782,9101,4,2
8783,454,0,4
8784,1895,4,4
8784,9457,0,4
8784,3063,0,4
8784,7876,4,4
8788,9148,1,4
8789,4957,0,1
8789,5857,2,1
8789,1456,3,1
8789,6899,3,1
8789,5878,0,1
8789,9696,0,1
8789,3527,0,1
8789,9053,0,1
8789,2214,5,1
8789,6061,0,1
8789,9728,0,1
8789,446,0,1
8789,6940,0,1
8789,4283,4,1
8789,8447,0,1
8789,2502,0,1
8789,9339,1,1
8789,3956,1,1
8789,9321,0,1
8789,2184,0,1
8789,7040,1,1
8789,2695,0,1
8789,7773,0,1
8789,132,0,1
8789,6422,0,1
8789,7863,3,1
8789,2478,2,1
8789,6117,1,1
8789,160,0,1
8789,4885,0,1
8789,5121,0,1
8789,9558,5,1
8789,5980,0,1
8789,7744,4,1
8789,1850,0,1
8789,4837,1,1
8789,7567,0,1
8789,3943,0,1
8789,659,0,2
8789,4841,4,3
8789,1429,0,3
8789,8189,0,3
8789,2130,0,3
8789,7640,0,3
8789,9461,5,3
8789,1260,0,3
8789,6881,0,3
8789,8562,0,3
8789,8436,3,3
8789,2630,4,3
8789,3372,0,3
8789,9409,0,4
8789,6539,0,4
8789,7201,3,4
8789,9292,0,4
8789,1561,2,4
8789,4890,3,4
8789,3104,0,4
8789,9789,1,4
8789,2113,0,4
8789,7979,4,4
8789,608,3,5
8789,9636,1,5
8789,4758,1,5
8789,5213,2,5
8789,8807,2,5
8789,3234,0,5
8789,8582,0,5
8789,7283,3,5
8789,3475,0,5
8789,6779,1,5
8789,8163,3,5
8789,1779,0,5
8789,5825,3,5
8789,2658,1,5
8789,3541,1,5
8789,1180,3,5
8789,5969,2,5
8789,3577,3,5
8789,2286,2,5
8789,7433,4,5
8789,8548,3,5
8789,8507,3,5
8789,7824,3,5
8789,4068,3,5
8789,9174,3,5
8789,8563,3,5
8789,1732,3,5
8789,5445,3,5
8789,1832,3,5
8789,2250,0,5
8789,1752,1,5
8789,5171,0,5
8789,8986,2,5
8789,4244,1,5
8789,4656,2,5
8789,6362,1,5
8789,484,0,5
8789,4398,1,5
8789,3351,0,5
8789,7525,3,5
8789,4302,3,5
8789,1743,1,5
8789,8041,3,5
8789,155,3,5
8789,1646,0,5
8789,5259,1,5
8789,5803,0,5
8789,1512,3,5
8789,7804,0,5
8789,8253,1,5
8789,2558,0,5
8789,8868,1,5
8789,7883,2,5
8789,1837,0,5
8789,2342,3,5
8789,2974,2,5
8789,1538,2,5
8789,3095,0,5
8789,2263,1,5
8789,9406,0,5
8789,5842,1,5
8789,440,3,6
8789,6310,2,6
8789,9610,1,6
8789,1996,2,6
8789,7874,0,6
8789,433,1,6
8789,2243,3,6
8789,8556,2,6
8789,8240,2,6
8789,7934,4,6
8789,3615,0,6
8789,1065,1,6
8789,3903,2,6
8789,1427,1,6
8789,9035,1,6
8789,4329,1,6
8789,5829,2,6
8789,2193,1,6
8789,6197,3,6
8789,2330,1,6
8789,9101,3,6
8789,9679,2,6
8789,5279,0,6
8789,5521,1,6
8789,9022,0,6
8789,5788,1,6
8789,1450,0,6
8789,7039,2,6
8789,2388,2,6
8789,8964,2,6
8789,6817,0,6
8789,4560,3,6
8789,4230,0,6
8789,412,2,6
8789,1674,3,6
8789,4191,2,6
8789,7176,1,6
8789,6025,2,6
8789,1576,0,6
8789,4299,0,6
8789,7757,0,6
8789,3223,0,7
8789,9692,3,7
8789,6185,0,7
8789,9263,1,7
8789,6167,2,7
8789,2994,0,7
8789,2685,0,7
8789,2420,0,7
8789,5675,2,7
8789,9454,0,7
8789,7179,0,7
8789,8689,0,7
8789,8099,2,7
8789,1684,0,7
8789,4895,2,7
8789,2759,1,7
8789,4456,0,7
8789,6979,1,7
8789,7658,1,7
8789,7409,2,7
8789,6576,1,7
8789,4447,0,7
8789,1383,1,7
8789,9695,2,8
8789,7004,2,8
8789,1934,2,8
8789,3754,1,8
8789,6151,0,8
8789,6955,0,8
8789,4567,0,8
8789,3198,0,8
8789,1519,1,8
8790,2255,3,7
8790,7447,0,7
8790,5237,4,7
8790,9637,0,7
8790,9667,0,7
8790,6346,0,7
8790,3810,4,7
8790,467,0,7
8796,6264,4,5
8796,2273,4,5
8796,9101,4,5
8796,684,4,5
8796,7525,4,5
8796,6539,4,5
8796,7863,4,5
8796,1743,4,5
8796,934,4,5
8796,6648,4,5
8796,9321,4,5
8796,8565,4,5
8796,688,4,5
8796,9339,4,5
8796,8099,4,5
8796,1735,4,5
8796,3359,4,5
8796,5413,4,5
8796,8588,4,5
8796,8556,0,5
8796,4100,4,5
8796,1315,4,5
8796,5736,1,5
8796,7744,4,5
8796,5357,4,5
8796,9553,4,5
8796,2383,4,5
8796,2948,4,5
8796,5804,4,5
8796,6981,0,5
8796,4004,4,5
8796,5279,4,5
8796,2932,4,5
8796,289,4,5
8796,4424,4,5
8796,9686,4,5
8796,1291,0,5
8796,5622,4,5
8796,2711,4,5
8796,2365,4,5
8796,1372,0,5
8796,3891,0,5
8796,1470,3,5
8796,1383,4,5
8796,5767,4,5
8796,5737,0,5
8796,8918,4,5
8796,7902,4,5
8796,9233,0,5
8796,7348,4,5
8796,3450,4,5
8796,1404,4,5
8796,2138,4,5
8796,6984,0,5
8796,4653,4,5
8796,9960,1,6
8796,8606,4,6
8796,7350,4,6
8796,6346,4,6
8796,3610,4,6
8796,7334,4,6
8796,1617,4,6
8798,9101,4,2
8801,7323,4,7
8801,3628,4,7
8802,9101,4,3
8803,2255,4,7
8804,7465,0,7
8804,3429,0,7
8804,6539,0,7
8804,1351,0,7
8804,3862,0,7
8804,8126,0,7
8804,7863,0,7
8804,6320,0,7
8808,7465,0,7
8808,8961,1,7
8808,2735,1,7
8808,4355,0,7
8809,4653,4,7
8810,8949,1,7
8810,3218,0,7
8810,1180,1,7
8810,4119,2,7
8810,5608,2,7
8810,5765,3,7
8810,1176,4,7
8810,6950,2,7
8810,9067,1,7
8810,4653,3,7
8810,118,3,9
8813,7170,2,5
8813,3541,3,5
8813,853,1,5
8813,2384,3,5
8813,1383,1,5
8813,7409,4,5
8813,1690,3,5
8813,7876,1,6
8813,9190,0,6
8813,9018,1,6
8816,2255,4,6
8820,4283,0,4
8820,5653,3,4
8820,4653,3,4
8820,3752,0,5
8823,6430,4,5
8823,5501,4,5
8823,5013,4,5
8823,9218,4,5
8823,3324,4,5
8823,2107,4,5
8823,4542,4,5
8823,5980,4,5
8823,4643,1,5
8823,8857,4,6
8823,1789,2,6
8823,6539,0,6
8823,7465,0,6
8823,2128,0,6
8824,2452,4,6
8824,6712,0,6
8824,5832,1,6
8824,5564,0,6
8824,9257,3,6
8824,9101,2,6
8824,1383,0,6
8824,4174,0,6
8824,5980,0,6
8824,1598,0,6
8824,853,0,6
8824,2596,2,6
8824,9190,1,6
8824,7409,2,6
8824,1129,0,6
8824,5951,0,6
8825,3483,4,7
8826,5980,4,3
8826,8328,5,3
8826,4653,5,3
8826,1232,5,3
8826,2368,5,3
8826,6264,4,3
8826,8651,5,3
8826,6073,2,4
8826,4683,2,4
8826,4283,3,4
8826,1015,4,4
8826,9101,3,4
8828,4283,0,4
8828,6033,0,4
8828,3591,1,4
8829,3420,0,4
8829,5736,4,4
8834,4696,4,8
8834,9875,2,8
8834,8205,2,9
8834,8330,1,9
8838,4283,0,2
8838,5402,4,2
8838,3669,0,2
8838,4603,5,2
8838,5857,3,2
8840,9101,4,3
8840,2214,1,4
8840,7011,4,4
8840,1757,0,4
8840,2217,0,4
8840,7423,1,4
8840,4976,0,4
8840,4825,0,4
8840,8762,0,4
8840,4763,0,4
8840,1551,0,4
8840,5073,2,4
8840,6292,0,4
8840,6983,0,4
8840,7813,0,4
8840,7059,4,4
8841,3036,0,6
8841,9960,1,6
8841,7899,0,6
8841,3810,0,6
8841,3527,0,6
8841,8759,1,6
8841,3667,2,6
8841,4711,1,6
8841,2682,3,6
8841,1457,4,6
8841,8657,4,6
8842,5441,2,6
8843,2193,3,4
8844,7324,4,6
8844,9667,0,6
8844,2255,2,6
8844,449,0,6
8844,3810,1,6
8844,7329,4,6
8844,4965,0,6
8844,9357,0,6
8845,4584,4,6
8846,4150,4,6
8847,5980,4,1
8847,446,0,2
8848,5210,3,5
8848,2388,4,5
8848,4917,4,5
8848,8365,3,5
8848,1483,3,5
8848,5980,0,5
8848,4487,2,5
8848,5817,2,5
8851,3752,0,4
8851,7404,1,4
8853,1383,4,4
8853,4283,2,4
8853,5980,1,4
8853,5996,2,4
8853,6267,2,4
8855,4283,2,4
8855,5765,0,4
8855,5183,0,4
8855,2674,4,4
8855,7945,1,4
8855,7046,3,4
8855,9018,0,4
8855,7582,0,4
8855,9398,0,4
8855,808,0,4
8855,9090,0,4
8855,5346,0,4
8855,8886,0,4
8855,2878,0,4
8855,8550,0,4
8855,6212,0,4
8856,323,0,3
8856,9963,2,3
8856,4283,0,3
8859,2273,3,5
8859,9101,1,5
8859,2388,0,5
8859,1383,3,5
8859,5980,0,5
8859,9018,2,5
8859,2384,1,5
8859,9809,3,5
8859,6531,3,5
8859,9084,3,5
8859,8677,3,5
8859,2160,3,6
8859,9398,4,6
8859,4459,1,7
8861,4653,4,3
8862,5980,4,3
8863,9101,4,3
8868,1821,0,7
8868,4090,4,7
8868,1383,2,7
8868,9444,3,7
8868,2696,0,7
8868,3669,2,8
8869,3014,1,4
8869,6264,2,4
8869,6298,0,4
8869,1315,4,4
8869,323,4,4
8869,4653,4,4
8872,3785,4,7
8872,4261,4,7
8872,8541,4,7
8872,8865,4,7
8873,4283,0,2
8874,9101,4,3
8877,7423,4,5
8880,7451,5,2
8886,9101,4,2
8889,9101,0,6
8890,1996,1,7
8890,5452,3,7
8890,5832,3,7
8890,2384,4,7
8890,8541,3,7
8890,1546,3,7
8890,601,3,7
8890,749,2,7
8890,4683,1,7
8890,7409,3,7
8890,2131,3,7
8890,9207,3,7
8892,1315,5,3
8892,160,0,4
8898,2923,5,3
8898,9946,0,3
8898,9101,0,3
8898,1317,0,4
8898,1208,0,4
8898,5894,1,4
8898,4064,0,4
8898,8159,0,4
8898,7265,0,4
8898,8025,0,4
8898,8210,0,4
8898,5461,0,4
8898,9418,0,4
8898,7031,0,4
8898,2131,0,4
8898,4683,1,4
8898,2952,2,4
8898,9857,2,4
8898,5853,0,4
8898,1315,0,4
8898,1245,0,4
8898,5736,0,4
8898,4704,0,4
8898,9913,0,4
8898,2524,0,4
8898,9921,0,4
8898,2439,0,4
8898,9241,0,4
8898,6553,0,4
8898,487,4,4
8899,4917,2,4
8901,5980,4,3
8901,9101,4,3
8902,4653,0,6
8902,4643,0,6
8902,9067,0,7
8902,1176,0,7
8903,160,4,2
8904,4653,0,8
8906,9065,4,5
8906,5575,0,5
8906,4283,0,5
8906,4398,0,5
8907,5980,4,2
8907,9101,4,2
8909,7409,4,5
8909,6539,3,5
8909,3359,1,5
8909,2384,4,5
8909,9055,3,5
8909,4643,2,5
8909,6683,3,5
8909,4605,3,5
8909,9339,3,5
8909,853,1,5
8909,8986,2,5
8909,6473,3,5
8909,5653,2,5
8909,9101,2,5
8909,2502,3,5
8909,2602,4,5
8909,4917,4,5
8909,4889,1,5
8909,9409,4,5
8909,1788,3,5
8909,2895,1,5
8909,6245,3,5
8909,5643,3,5
8909,7592,1,5
8909,3890,1,5
8909,9368,3,5
8909,347,4,5
8909,5279,1,5
8909,7731,1,5
8909,9662,1,7
8911,9101,4,3
8913,9101,4,3
8914,4083,4,5
8915,9401,1,6
8915,9191,3,6
8916,1180,0,5
8916,4283,3,5
8916,9354,4,5
8916,4643,0,5
8916,4060,4,5
8916,5980,1,6
8916,1383,0,6
8916,1996,4,7
8917,4899,4,5
8917,2495,3,5
8917,688,2,5
8917,5745,4,5
8917,3841,2,5
8920,6105,5,3
8920,7059,5,3
8920,4068,5,3
8920,9459,3,3
8920,4557,4,3
8920,5068,3,3
8920,8732,3,3
8920,6727,3,3
8920,952,2,3
8920,212,2,3
8920,4603,2,3
8920,9101,2,5
8920,1996,4,7
8920,2255,4,7
8921,1996,4,7
8922,1315,4,4
8922,9686,3,5
8922,2502,4,5
8922,686,0,5
8922,9649,0,5
8922,4643,2,5
8922,2495,0,6
8922,5746,4,6
8922,4653,4,6
8922,2012,0,7
8922,1785,0,7
8922,8732,0,7
8922,1932,4,7
8922,649,0,7
8925,4653,4,6
8926,4283,0,4
8928,7945,0,8
8928,9271,0,8
8928,9018,0,8
8928,9988,1,8
8928,141,0,8
8928,2539,0,8
8928,2610,0,8
8928,1904,0,8
8928,2562,0,8
8928,2131,0,8
8928,369,1,8
8928,1664,0,8
8928,50,0,8
8928,5414,0,8
8928,5673,1,8
8928,7764,1,8
8928,5574,3,8
8928,6217,0,8
8928,3197,2,8
8928,3921,3,8
8929,6353,1,5
8929,3669,3,5
8929,4557,4,5
8929,2776,1,5
8929,6454,1,5
8929,3488,1,5
8929,4072,4,5
8929,6797,2,5
8929,9820,2,5
8929,6903,1,5
8931,5980,2,2
8931,2710,0,2
8931,4283,3,2
8931,4653,4,2
8931,1280,1,4
8931,5183,1,4
8931,3082,4,4
8931,1097,4,4
8931,1383,3,5
8931,2057,4,5
8931,5608,2,5
8936,1996,4,6
8936,2527,0,6
8936,5693,0,6
8936,5621,0,6
8936,5736,0,6
8936,528,0,6
8936,449,0,6
8936,9916,0,6
8936,677,0,6
8936,8888,0,6
8936,7384,5,6
8936,9190,0,6
8936,7876,0,6
8936,3169,0,6
8936,934,0,6
8936,6703,0,6
8936,1951,0,6
8936,8080,0,6
8936,411,0,6
8936,5805,0,6
8936,143,5,6
8936,3783,0,6
8936,3938,0,6
8936,3785,0,6
8936,8011,0,6
8936,6566,0,6
8936,1993,0,6
8936,651,0,6
8936,6730,0,6
8936,1720,0,6
8936,2243,0,6
8936,470,0,6
8936,2299,0,6
8936,9014,0,6
8936,2129,0,6
8936,1383,5,6
8936,5118,0,6
8936,4119,0,6
8936,5632,0,6
8936,6656,0,6
8936,7485,0,6
8939,6264,3,5
8939,3014,4,5
8939,4643,4,5
8939,7525,4,5
8943,2840,0,5
8946,5434,4,7
8946,3628,3,7
8946,3912,2,7
8946,3864,2,7
8946,5769,3,7
8946,3907,4,7
8947,9101,4,3
8952,1996,4,8
8953,4196,1,5
8953,4283,4,5
8953,8853,0,5
8953,8565,4,5
8953,4653,4,5
8953,4643,0,5
8957,4307,4,4
8960,5980,2,5
8963,5980,4,2
8963,9101,4,3
8964,4283,0,4
8965,6298,0,4
8966,1383,5,2
8968,1383,4,4
8968,4808,4,4
8968,9686,4,5
8968,6384,2,5
8968,9044,4,5
8968,6539,0,5
8968,4653,4,6
8972,4161,1,4
8972,6381,1,4
8972,3014,2,4
8972,2944,0,4
8972,8541,0,4
8972,5736,3,4
8972,6264,4,4
8974,939,3,6
8974,9542,0,6
8976,4283,0,3
8977,3983,0,7
8977,1821,0,7
8981,2905,0,4
8981,8224,0,4
8981,4483,0,4
8981,5982,0,4
8981,9986,0,4
8981,2162,0,4
8981,7465,0,4
8981,8606,0,4
8981,4283,0,4
8981,4563,0,4
8981,6264,0,4
8981,4653,4,4
8981,4643,4,5
8984,5980,4,3
8985,5603,2,8
8985,300,0,8
8985,3669,4,8
8986,5736,1,4
8986,4653,1,4
8986,9101,2,4
8986,6473,2,4
8986,1315,4,5
8990,7863,4,6
8990,6473,1,6
8991,8606,4,5
8991,4150,0,5
8991,4653,5,5
8991,6539,4,5
8991,7465,2,5
8991,2502,5,6
8991,4643,5,6
8992,4653,4,6
8992,1863,4,6
8992,4391,4,6
8992,8218,4,6
8992,1918,2,6
8992,3067,3,6
8992,9845,3,6
8992,2496,4,6
8992,2776,4,6
8992,5832,3,6
8992,5980,3,6
8992,5452,3,6
8992,3669,1,6
8992,7409,4,6
8992,2131,2,6
8992,7465,4,6
8992,160,0,6
8992,1383,1,6
8992,2240,4,6
8992,182,4,6
8992,4159,4,6
8992,6183,0,6
8992,5380,3,6
8992,9145,4,6
8992,387,2,6
8992,2719,4,6
8992,853,3,6
8992,3093,3,6
8992,323,2,6
8992,6286,4,6
8992,6220,0,6
8992,4496,2,6
8992,2184,0,6
8992,8544,4,6
8992,4696,4,6
8992,2255,3,6
8992,7324,4,6
8992,7757,0,6
8992,3082,3,6
8992,9503,0,6
8992,4447,4,7
8992,3755,3,7
8992,3223,4,7
8992,9018,4,7
8992,6097,3,7
8992,4584,2,7
8992,8641,0,7
8992,4070,4,7
8992,7539,4,7
8992,9067,3,7
8992,9805,1,7
8992,7167,4,7
8992,4456,4,7
8992,821,4,7
8992,9111,4,7
8992,4895,1,7
8992,8298,4,7
8992,6466,4,7
8992,3052,4,7
8992,2196,4,7
8992,4139,2,8
8992,1751,5,8
8992,1176,1,8
8992,6950,1,8
8992,8948,4,8
8993,1996,4,6
8994,4653,4,5
8994,2184,3,5
8995,4653,0,5
8995,2544,3,5
9001,1450,4,5
9005,4643,4,5
9005,78,4,5
9005,8565,3,5
9008,7876,2,6
9009,3747,0,6
9009,6903,1,6
9009,2495,0,6
9009,8857,3,6
9009,3213,3,6
9009,6612,1,6
9009,4653,2,6
9009,6676,2,6
9009,9190,4,6
9009,6179,1,6
9009,9916,0,6
9009,6899,0,6
9009,118,0,6
9009,3713,1,6
9009,1383,4,6
9009,1690,0,6
9009,7876,0,6
9009,5980,4,6
9009,9960,0,6
9009,7764,0,6
9009,1188,0,6
9009,1598,4,6
9011,4557,0,4
9011,3014,3,4
9012,7525,1,6
9012,9101,4,6
9012,4329,4,6
9012,1743,2,6
9012,2715,0,6
9012,7863,2,6
9012,7744,0,6
9012,2602,0,6
9012,6246,0,6
9012,7259,0,6
9016,9101,1,3
9017,178,5,3
9019,4653,4,5
9020,9101,4,2
9021,2502,5,3
9021,8874,0,3
9021,4004,5,3
9021,684,5,3
9021,5408,5,3
9021,1315,5,3
9021,9046,5,3
9022,6595,0,4
9022,4283,0,4
9023,1996,4,7
9024,2452,4,7
9024,556,3,7
9024,9257,4,7
9024,9833,3,7
9028,9101,4,3
9028,2674,5,3
9030,8103,4,5
9030,1383,2,5
9030,853,3,5
9030,5441,3,5
9030,6870,4,5
9030,1129,4,5
9030,1180,3,5
9030,3664,4,6
9030,2218,3,6
9031,1383,2,5
9031,9190,2,5
9031,7092,4,5
9031,1966,4,6
9032,4653,4,6
9038,4643,2,5
9039,9101,0,2
9039,4283,0,2
9039,8320,1,2
9039,7443,3,2
9039,1457,3,2
9039,5613,3,2
9039,1590,3,2
9039,7945,1,2
9039,1542,4,2
9039,9810,4,2
9039,6376,4,2
9039,7996,2,2
9039,1080,2,2
9039,8437,2,2
9039,773,3,2
9039,7766,0,2
9039,8797,0,3
9039,4557,3,3
9039,260,3,3
9039,8298,2,3
9039,218,2,3
9039,6700,3,3
9039,9946,2,3
9039,9089,2,3
9039,2870,1,3
9039,5085,2,3
9039,7992,2,3
9039,6330,3,3
9039,6868,3,3
9039,2070,3,3
9039,4190,3,3
9039,6179,3,3
9039,8869,3,3
9039,3669,4,3
9039,940,3,3
9039,2368,4,4
9039,3158,4,4
9039,7172,2,4
9039,9779,4,4
9039,473,4,4
9039,9763,2,4
9039,7919,3,4
9039,497,3,4
9039,2674,3,4
9039,492,0,4
9039,5608,2,5
9039,5402,2,5
9039,7445,0,5
9039,6888,3,5
9042,7077,0,2
9042,4283,0,2
9042,9490,0,3
9043,9101,4,2
9045,4072,0,5
9045,2502,4,5
9047,9101,4,3
9048,2273,4,4
9049,9101,4,3
9049,3669,0,3
9049,8524,3,3
9050,9101,4,4
9050,4653,4,4
9050,7863,4,4
9052,4653,4,5
9054,1383,0,6
9054,1966,4,6
9055,6676,4,6
9060,5460,0,3
9060,9018,5,3
9060,6676,2,3
9060,985,0,3
9061,4283,2,6
9061,3669,2,6
9061,708,3,6
9061,6276,2,6
9061,8718,3,6
9061,853,2,6
9062,4577,5,4
9062,4653,4,4
9063,9018,2,3
9065,4641,3,6
9065,8579,3,6
9067,5980,4,2
9067,9101,4,2
9071,1383,3,5
9072,853,2,6
9072,9190,2,6
9072,2770,3,6
9072,5765,2,6
9072,5402,2,6
9072,5832,2,7
9072,6024,3,7
9072,2776,4,7
9072,4643,4,7
9072,838,4,7
9072,1298,3,7
9072,2442,2,7
9072,5655,2,7
9072,9271,2,7
9072,6539,4,7
9072,5980,2,7
9072,3541,0,7
9072,3216,4,7
9072,1470,4,7
9072,1756,0,7
9072,9791,3,7
9072,4557,0,7
9072,1176,3,7
9072,6950,2,7
9072,4004,0,7
9072,5564,4,7
9072,3669,2,7
9072,601,4,7
9072,3785,3,7
9072,3713,2,7
9074,4653,4,5
9077,3611,1,5
9077,4653,4,5
9077,8541,4,5
9077,853,3,5
9077,7764,4,5
9077,5832,4,5
9077,1598,4,6
9077,9271,1,6
9080,3541,2,5
9080,1383,0,5
9080,3972,1,5
9080,853,0,5
9080,5980,1,5
9081,3541,0,5
9083,9101,4,3
9084,50,0,8
9084,9921,0,8
9084,7205,0,8
9084,2158,0,8
9084,4207,0,8
9084,4012,0,8
9084,2196,0,8
9084,3049,0,8
9084,1383,0,8
9084,9694,0,8
9084,6599,0,8
9084,3101,0,8
9084,3473,0,8
9084,9046,0,8
9084,7528,0,8
9084,7673,0,8
9084,9018,0,8
9084,5353,0,8
9084,3387,0,8
9084,792,0,8
9084,1305,0,8
9084,7648,0,8
9084,3082,0,8
9084,2539,0,8
9084,4060,0,8
9084,7292,0,8
9084,556,0,8
9084,5184,0,8
9084,9487,0,8
9084,6329,0,8
9084,9585,0,8
9084,5273,0,8
9084,7489,0,8
9084,3478,0,8
9084,5115,0,8
9084,6821,0,8
9084,6277,0,8
9084,7771,0,8
9084,6466,0,8
9084,9743,0,8
9084,7638,0,8
9084,74,0,8
9084,9067,0,8
9084,2255,0,8
9084,1904,0,8
9084,9129,0,8
9084,4653,0,8
9084,3863,0,8
9084,6424,0,8
9084,3552,0,8
9085,5452,4,5
9085,853,3,5
9085,1383,3,5
9085,3488,4,5
9085,1307,3,5
9085,7738,3,6
9085,3541,3,6
9088,853,3,5
9089,2406,2,3
9090,4283,0,5
9092,9101,5,3
9092,4653,4,4
9092,2273,4,6
9096,5363,5,3
9096,4028,5,3
9096,1930,5,3
9096,4330,5,3
9096,9281,5,3
9096,4497,5,3
9096,775,4,3
9096,4283,0,3
9096,7080,2,3
9096,5844,0,3
9096,8320,0,3
9096,8437,5,3
9096,6643,3,3
9096,3405,2,3
9096,6069,3,3
9096,3837,5,3
9096,8724,5,3
9096,9696,3,3
9096,2397,0,3
9096,2733,2,3
9096,3669,0,3
9096,2796,3,3
9096,6018,0,3
9096,7850,3,3
9096,8769,1,3
9096,7077,3,3
9096,9459,3,3
9096,9921,3,3
9096,8805,3,3
9096,3081,2,3
9096,1996,2,3
9096,4906,2,3
9096,2732,3,3
9096,8103,2,3
9096,3433,2,3
9096,5718,3,3
9096,853,3,3
9096,9354,0,3
9096,277,3,3
9096,9935,0,3
9096,1180,5,3
9096,2086,5,3
9096,6061,3,3
9096,976,5,3
9096,2128,4,3
9096,9018,4,3
